time_elapsed,butterfly_ok,calendar_ok,no_arbitrage,max_cond1,max_cond2,pct_butterfly_violations,n_calendar_violations,pct_calendar_violations,worst_negative_diff
1171,True,True,True,0.4077979622428504,2.1107071209621586,0.0,0,0.0,0.0
1172,True,True,True,0.3954527234348603,1.899408951332709,0.0,0,0.0,0.0
1173,True,True,True,0.416300935594031,2.62462123575185,0.0,0,0.0,0.0
1176,True,True,True,0.39953728913163644,2.295105815907493,0.0,0,0.0,0.0
1177,True,True,True,0.4035604133232858,2.45849248428469,0.0,0,0.0,0.0
1178,True,True,True,0.39984955117969656,2.3029636126385475,0.0,0,0.0,0.0
1179,True,True,True,0.4086464383423532,2.1272706982864116,0.0,0,0.0,0.0
1183,True,True,True,0.3981947638919332,2.4673006806294815,0.0,0,0.0,0.0
1184,True,True,True,0.38238013877194044,2.1176134489478824,0.0,0,0.0,0.0
1185,True,True,True,0.4065080131711315,2.4874576313708854,0.0,0,0.0,0.0
1186,True,True,True,0.41116882587597037,1.9166449857931958,0.0,0,0.0,0.0
1187,True,True,True,0.41488824863107004,1.3702945080836522,0.0,0,0.0,0.0
1190,True,True,True,0.41770932949297684,1.6685639938757184,0.0,0,0.0,0.0
1191,True,True,True,0.4072123936244962,1.5736283058505105,0.0,0,0.0,0.0
1192,True,True,True,0.3973100829130082,1.5589316951298833,0.0,0,0.0,0.0
1193,True,True,True,0.3789020616595413,1.3032100801223343,0.0,0,0.0,0.0
1194,True,True,True,0.3724861905693803,1.1186841300576655,0.0,0,0.0,0.0
1197,True,True,True,0.3740069941395447,1.4939732525705745,0.0,0,0.0,0.0
1198,True,True,True,0.36709209115303115,1.2005595939900093,0.0,0,0.0,0.0
1199,True,True,True,0.38175723447887294,1.1796235352005355,0.0,0,0.0,0.0
1200,True,True,True,0.3908889361841135,1.4069291679563452,0.0,0,0.0,0.0
1201,True,True,True,0.40174833788455205,1.1613293809718415,0.0,0,0.0,0.0
1204,True,True,True,0.38762866207201985,1.5261602076145664,0.0,0,0.0,0.0
1205,True,True,True,0.3845003588790415,1.4874824564913063,0.0,0,0.0,0.0
1206,True,True,True,0.38195036891884204,1.36318300852059,0.0,0,0.0,0.0
1207,True,True,True,0.3655722023458835,1.5793080999297189,0.0,0,0.0,0.0
1208,True,True,True,0.37097485838552435,1.3239350941697148,0.0,0,0.0,0.0
1211,True,True,True,0.3751202449189443,1.7429949100269249,0.0,0,0.0,0.0
1212,True,True,True,0.3653121918230419,1.9311932365997446,0.0,0,0.0,0.0
1213,True,True,True,0.36108103129546604,1.612492648074085,0.0,0,0.0,0.0
1214,True,True,True,0.3717793403127527,1.6050456450584396,0.0,0,0.0,0.0
1215,True,True,True,0.3559699110236726,1.4384513115415127,0.0,0,0.0,0.0
1218,True,True,True,0.35887311260951177,1.4209800184129153,0.0,0,0.0,0.0
1219,True,True,True,0.3582645324818156,1.3657920007636564,0.0,0,0.0,0.0
1220,True,True,True,0.36972217183909417,1.2287559104457977,0.0,0,0.0,0.0
1221,True,True,True,0.34819487172195257,1.1757591583053628,0.0,0,0.0,0.0
1222,True,True,True,0.3683808288487677,1.2297511291053176,0.0,0,0.0,0.0
1225,True,True,True,0.3627444681578842,1.095374516726804,0.0,0,0.0,0.0
1226,True,True,True,0.3699790458074169,1.0923428073907793,0.0,0,0.0,0.0
1227,True,True,True,0.3601148002763461,0.9229796981999063,0.0,0,0.0,0.0
1228,True,True,True,0.3745764153677752,0.8866049421744645,0.0,0,0.0,0.0
1229,True,True,True,0.37156223427201274,0.8806149539769013,0.0,0,0.0,0.0
1232,True,True,True,0.3840489437738154,0.9326102875714942,0.0,0,0.0,0.0
1233,True,True,True,0.3882773310936394,0.940982551265385,0.0,0,0.0,0.0
1234,True,True,True,0.37724035809390843,0.854712940049892,0.0,0,0.0,0.0
1235,True,True,True,0.39098081813219493,0.9226918587342733,0.0,0,0.0,0.0
1236,True,True,True,0.39567450072005744,0.9540628103058021,0.0,0,0.0,0.0
1240,True,True,True,0.39150811701114824,0.9782318246128116,0.0,0,0.0,0.0
1241,True,True,True,0.38913878721148637,0.9509587719807504,0.0,0,0.0,0.0
1242,True,True,True,0.38419634252272405,1.0130672699927752,0.0,0,0.0,0.0
1243,True,True,True,0.392351366310652,1.149047489049377,0.0,0,0.0,0.0
1246,True,True,True,0.398041928261609,1.0388705566335232,0.0,0,0.0,0.0
1247,True,True,True,0.38728598497643707,1.1286849502359828,0.0,0,0.0,0.0
1248,True,True,True,0.39672442596049046,1.084206013645147,0.0,0,0.0,0.0
1249,True,True,True,0.39576739080126705,1.2069349717510613,0.0,0,0.0,0.0
1250,True,True,True,0.3724776357311043,1.2252631614340832,0.0,0,0.0,0.0
1253,True,True,True,0.3826147670947756,1.1663740000905956,0.0,0,0.0,0.0
1254,True,True,True,0.3961743317230237,1.269165813076456,0.0,0,0.0,0.0
1255,True,True,True,0.3946920064694057,1.1998812087369932,0.0,0,0.0,0.0
1256,True,True,True,0.39827174347644373,1.187536375879215,0.0,0,0.0,0.0
1257,True,True,True,0.392538591975228,1.1610942368224362,0.0,0,0.0,0.0
1260,True,True,True,0.3834364758388468,1.3196933733535536,0.0,0,0.0,0.0
1261,True,True,True,0.3823417081450193,1.5220132932219588,0.0,0,0.0,0.0
1262,True,True,True,0.4129799506606865,1.4814875991195258,0.0,0,0.0,0.0
1263,True,True,True,0.39653444388188713,1.4626119856690156,0.0,0,0.0,0.0
1264,True,True,True,0.3884730553224123,1.4418314391350384,0.0,0,0.0,0.0
1267,True,True,True,0.39440643577731466,1.5508929725762208,0.0,0,0.0,0.0
1268,True,True,True,0.39077489452589165,1.5438117089541121,0.0,0,0.0,0.0
1269,True,True,True,0.3887832351491426,1.50582338262803,0.0,0,0.0,0.0
1270,True,True,True,0.38993949024463387,1.399827152923785,0.0,0,0.0,0.0
1271,True,True,True,0.39405861323400043,1.2938862880501913,0.0,0,0.0,0.0
1274,True,True,True,0.383812781779981,1.3176078324904654,0.0,0,0.0,0.0
1275,True,True,True,0.3771837498275241,1.085844733151385,0.0,0,0.0,0.0
1276,True,True,True,0.38372812540941575,1.170651017073824,0.0,0,0.0,0.0
1278,True,True,True,0.37990693517970203,1.0962311433178964,0.0,0,0.0,0.0
1281,True,True,True,0.36881109394237765,1.1065920472216875,0.0,0,0.0,0.0
1282,True,True,True,0.3624483978505485,0.9437655052884845,0.0,0,0.0,0.0
1283,True,True,True,0.3691802353014112,1.0831834467915673,0.0,0,0.0,0.0
1284,True,True,True,0.35963027872768316,0.865304703757638,0.0,0,0.0,0.0
1285,True,True,True,0.35564609899355454,0.8433517399174727,0.0,0,0.0,0.0
1288,True,True,True,0.355840201828148,0.8584796188086165,0.0,0,0.0,0.0
1289,True,True,True,0.35744356299987695,0.9249392853634484,0.0,0,0.0,0.0
1290,True,True,True,0.3588191216998107,0.8936733605783979,0.0,0,0.0,0.0
1291,True,True,True,0.3545710598488169,0.9980860360817113,0.0,0,0.0,0.0
1292,True,True,True,0.3588609836322885,1.1335813509144916,0.0,0,0.0,0.0
1295,True,True,True,0.3561391770548078,1.1650168753756562,0.0,0,0.0,0.0
1296,True,True,True,0.35315294879306713,1.0988359569693515,0.0,0,0.0,0.0
1297,True,True,True,0.3648566083679387,1.24075389308444,0.0,0,0.0,0.0
1298,True,True,True,0.3601316744117026,1.1541361975565962,0.0,0,0.0,0.0
1299,True,True,True,0.35504781049246054,1.1059063165665703,0.0,0,0.0,0.0
1302,True,True,True,0.36814753051233967,1.4495539073371917,0.0,0,0.0,0.0
1303,True,True,True,0.3848586966299995,1.995886718120727,0.0,0,0.0,0.0
1304,True,True,True,0.37904137871522897,1.0800391896122201,0.0,0,0.0,0.0
1305,True,True,True,0.350832400345205,1.3338563952921862,0.0,0,0.0,0.0
1306,True,True,True,0.3439134365194507,1.224362895925907,0.0,0,0.0,0.0
1309,True,True,True,0.34329906090757595,1.196694782751435,0.0,0,0.0,0.0
1310,True,True,True,0.3400702802706732,1.1656976587342467,0.0,0,0.0,0.0
1311,True,True,True,0.34288573457698723,1.3447002194770294,0.0,0,0.0,0.0
1312,True,True,True,0.33734768761432277,1.1272753684396226,0.0,0,0.0,0.0
1313,True,True,True,0.3294437876752826,0.9062691430837039,0.0,0,0.0,0.0
1316,True,True,True,0.34950763224233355,1.5077288637441437,0.0,0,0.0,0.0
1317,True,True,True,0.3364084942928846,1.1719735074613402,0.0,0,0.0,0.0
1318,True,True,True,0.3376938546477891,1.1789696404507701,0.0,0,0.0,0.0
1319,True,True,True,0.33325443372922936,0.9370896839185662,0.0,0,0.0,0.0
1320,True,True,True,0.33345692703903707,1.1695372141585523,0.0,0,0.0,0.0
1323,True,True,True,0.32723647740446477,1.282279876563455,0.0,0,0.0,0.0
1324,True,True,True,0.32982813991310395,1.1009780784821819,0.0,0,0.0,0.0
1325,True,True,True,0.32364311855759176,0.8703312676275458,0.0,0,0.0,0.0
1326,True,True,True,0.3234954293389734,1.0058798809722869,0.0,0,0.0,0.0
1327,True,True,True,0.3317272572150673,1.1353776162071378,0.0,0,0.0,0.0
1330,True,True,True,0.3244385215325379,1.0141933067198936,0.0,0,0.0,0.0
1331,True,True,True,0.3410305658535707,1.116643651646024,0.0,0,0.0,0.0
1332,True,True,True,0.3600377277066171,1.3704441090513149,0.0,0,0.0,0.0
1333,True,True,True,0.34490652529514626,1.1817171676572018,0.0,0,0.0,0.0
1334,True,True,True,0.3458737314705551,1.13825056038087,0.0,0,0.0,0.0
1338,True,True,True,0.342599626884438,0.9528472897945444,0.0,0,0.0,0.0
1339,True,True,True,0.3454769719278028,1.0037905447290771,0.0,0,0.0,0.0
1340,True,True,True,0.352011558583508,1.0122481832429615,0.0,0,0.0,0.0
1341,True,True,True,0.34306977702582436,1.0865589729975393,0.0,0,0.0,0.0
1344,True,True,True,0.3399892210065882,1.167052348201458,0.0,0,0.0,0.0
1345,True,True,True,0.3373260855317768,1.0561479803626361,0.0,0,0.0,0.0
1346,True,True,True,0.3269496687444161,1.1050532541961706,0.0,0,0.0,0.0
1347,True,True,True,0.3336640993828051,1.07518167385564,0.0,0,0.0,0.0
1348,True,True,True,0.33295575270758787,1.0301256429698769,0.0,0,0.0,0.0
1351,True,True,True,0.32904856865019416,1.13827687331877,0.0,0,0.0,0.0
1352,True,True,True,0.33343140166955426,1.1408767685452421,0.0,0,0.0,0.0
1353,True,True,True,0.3339578755130835,1.0430019537765465,0.0,0,0.0,0.0
1354,True,True,True,0.32966944300669526,0.9013993769250876,0.0,0,0.0,0.0
1355,True,True,True,0.3395244187794651,0.9224854481577894,0.0,0,0.0,0.0
1358,True,True,True,0.3410795414943068,1.033205222096962,0.0,0,0.0,0.0
1359,True,True,True,0.3428019445209343,1.0266965451308827,0.0,0,0.0,0.0
1360,True,True,True,0.34378016826656976,1.0279409890920943,0.0,0,0.0,0.0
1361,True,True,True,0.3412045122851313,0.9885541333324525,0.0,0,0.0,0.0
1362,True,True,True,0.3465986346527503,1.083526907610414,0.0,0,0.0,0.0
1365,True,True,True,0.3425067944977426,1.1252140118143374,0.0,0,0.0,0.0
1366,True,True,True,0.34477894494487277,1.157385985021666,0.0,0,0.0,0.0
1367,True,True,True,0.3460893332008793,1.2709510948739835,0.0,0,0.0,0.0
1368,True,True,True,0.3506066570230769,1.3889349965803224,0.0,0,0.0,0.0
1369,True,True,True,0.34553885810109247,1.157203606146429,0.0,0,0.0,0.0
1372,True,True,True,0.3530966371826961,1.26487025623229,0.0,0,0.0,0.0
1373,True,True,True,0.3522347835472986,1.1498219026117302,0.0,0,0.0,0.0
1374,True,True,True,0.3426263796592542,1.1780122981155257,0.0,0,0.0,0.0
1375,True,True,True,0.33844913098681195,1.304494775752891,0.0,0,0.0,0.0
1376,True,True,True,0.3398709049540903,1.263309032738397,0.0,0,0.0,0.0
1379,True,True,True,0.33925218251637934,1.4723652349162484,0.0,0,0.0,0.0
1380,True,True,True,0.34970901117655717,2.008916384823561,0.0,0,0.0,0.0
1381,True,True,True,0.34670053876238693,1.3808765367459381,0.0,0,0.0,0.0
1382,True,True,True,0.3397706962771216,1.3904188328962475,0.0,0,0.0,0.0
1383,True,True,True,0.33429680237095943,1.2319617538107213,0.0,0,0.0,0.0
1386,True,True,True,0.33551563624610026,1.3096087443860713,0.0,0,0.0,0.0
1387,True,True,True,0.33076848252024715,1.1359708078965471,0.0,0,0.0,0.0
1388,True,True,True,0.3346757808687929,1.3500123832880273,0.0,0,0.0,0.0
1389,True,True,True,0.33250281100934137,1.2218383796726857,0.0,0,0.0,0.0
1390,True,True,True,0.330891537257212,1.3385110422054862,0.0,0,0.0,0.0
1393,True,True,True,0.33471295745251933,1.3184980770551662,0.0,0,0.0,0.0
1394,True,True,True,0.3306927921327826,1.340452860277961,0.0,0,0.0,0.0
1395,True,True,True,0.33323359800741925,1.3286095955398738,0.0,0,0.0,0.0
1396,True,True,True,0.33664135966806974,1.2871794093604223,0.0,0,0.0,0.0
1397,True,True,True,0.31655369253546833,1.30736276792653,0.0,0,0.0,0.0
1400,True,True,True,0.3163775138808368,1.4229007395150113,0.0,0,0.0,0.0
1401,True,True,True,0.3191795851942847,1.193406003187173,0.0,0,0.0,0.0
1402,True,True,True,0.3173412956492471,1.0672624923529603,0.0,0,0.0,0.0
1403,True,True,True,0.33351643143126053,1.0563814633480453,0.0,0,0.0,0.0
1404,True,True,True,0.32419286842355227,1.0845330623364806,0.0,0,0.0,0.0
1407,True,True,True,0.3239082157527805,1.1116441019230794,0.0,0,0.0,0.0
1408,True,True,True,0.3289307445767236,1.1538154980878783,0.0,0,0.0,0.0
1409,True,True,True,0.33113199495146683,1.1056977183518113,0.0,0,0.0,0.0
1410,True,True,True,0.3244451073457482,1.1949646516740928,0.0,0,0.0,0.0
1411,True,True,True,0.3333488816970062,1.0309384064527702,0.0,0,0.0,0.0
1414,True,True,True,0.33104169339942574,0.9792571095693333,0.0,0,0.0,0.0
1415,True,True,True,0.3318604613965357,1.0987177684078857,0.0,0,0.0,0.0
1416,True,True,True,0.3330504319784309,1.0874206304054914,0.0,0,0.0,0.0
1417,True,True,True,0.3416735592517021,1.1798666967731033,0.0,0,0.0,0.0
1418,True,True,True,0.3261758025988509,0.969619282320082,0.0,0,0.0,0.0
1421,True,True,True,0.3259737189045018,1.4269876953500886,0.0,0,0.0,0.0
1422,True,True,True,0.32476540756669275,1.3957101855568164,0.0,0,0.0,0.0
1423,True,True,True,0.3390755638158955,0.9614049050270684,0.0,0,0.0,0.0
1425,True,True,True,0.3310549935755741,1.2544779879876633,0.0,0,0.0,0.0
1428,True,True,True,0.3320554697960912,1.4516962202769708,0.0,0,0.0,0.0
1429,True,True,True,0.3174166702255972,1.2791689361190917,0.0,0,0.0,0.0
1430,True,True,True,0.3291342048891526,1.340335565374664,0.0,0,0.0,0.0
1431,True,True,True,0.32614296607172044,1.4768912266186447,0.0,0,0.0,0.0
1432,True,True,True,0.32425436758817916,1.3386613488195094,0.0,0,0.0,0.0
1435,True,True,True,0.3224916401440087,1.2822907810205988,0.0,0,0.0,0.0
1436,True,True,True,0.3175225481014149,1.3402808379571587,0.0,0,0.0,0.0
1437,True,True,True,0.3182138708620398,1.08037447257355,0.0,0,0.0,0.0
1438,True,True,True,0.32614113732628924,1.1996414553921357,0.0,0,0.0,0.0
1439,True,True,True,0.32278095647118976,1.294503379548055,0.0,0,0.0,0.0
1442,True,True,True,0.3239403483866759,1.3765662371177505,0.0,0,0.0,0.0
1443,True,True,True,0.3243668634979798,1.2214656385349167,0.0,0,0.0,0.0
1444,True,True,True,0.31092221013766025,1.3134958465815145,0.0,0,0.0,0.0
1445,True,True,True,0.31222123159538373,1.0551834128277182,0.0,0,0.0,0.0
1446,True,True,True,0.3170145910682393,1.1055389990305728,0.0,0,0.0,0.0
1449,True,True,True,0.3139258208130775,1.6017992704807094,0.0,0,0.0,0.0
1450,True,True,True,0.29237772447741445,0.7497800748672463,0.0,0,0.0,0.0
1452,True,True,True,0.3904563777598619,1.595973876329634,0.0,0,0.0,0.0
1453,True,True,True,0.39793135430178017,1.4153102753920104,0.0,0,0.0,0.0
1456,True,True,True,0.399836441279462,1.173317375780292,0.0,0,0.0,0.0
1457,True,True,True,0.39814845486236583,1.3977389887395333,0.0,0,0.0,0.0
1459,True,True,True,0.3900883280883014,1.137787341265077,0.0,0,0.0,0.0
1460,True,True,True,0.392615980880099,1.1148124052874027,0.0,0,0.0,0.0
1463,True,True,True,0.3885186750196803,1.1690562412088967,0.0,0,0.0,0.0
1464,True,True,True,0.38312927651170336,1.1330706828227406,0.0,0,0.0,0.0
1465,True,True,True,0.39083396722327063,1.1115740556096072,0.0,0,0.0,0.0
1466,True,True,True,0.38680467078720787,1.3566429526436432,0.0,0,0.0,0.0
1467,True,True,True,0.38536705285927497,1.3026289920518166,0.0,0,0.0,0.0
1470,True,True,True,0.3917589856759418,1.5513166237470701,0.0,0,0.0,0.0
1471,True,True,True,0.3733796462131026,1.4010542023712886,0.0,0,0.0,0.0
1472,True,True,True,0.3753362766029519,1.4361677433199904,0.0,0,0.0,0.0
1473,True,True,True,0.3841212080651292,1.2703514825621496,0.0,0,0.0,0.0
1474,True,True,True,0.3953779121786163,1.4760901275252665,0.0,0,0.0,0.0
1478,True,True,True,0.38781139514508634,1.4010853802224208,0.0,0,0.0,0.0
1479,True,True,True,0.37253752039299387,1.331054195422655,0.0,0,0.0,0.0
1480,True,True,True,0.3830534187828442,1.1110108735320379,0.0,0,0.0,0.0
1481,True,True,True,0.3550114759995611,1.4256420187974264,0.0,0,0.0,0.0
1484,True,True,True,0.3752357878645236,1.0859405157073532,0.0,0,0.0,0.0
1485,True,True,True,0.36896487669666556,1.0672113263204872,0.0,0,0.0,0.0
1486,True,True,True,0.3559947871292644,1.1850303915100864,0.0,0,0.0,0.0
1487,True,True,True,0.35852405097767104,1.2225965218044703,0.0,0,0.0,0.0
1488,True,True,True,0.3631982760285733,1.479537961736446,0.0,0,0.0,0.0
1491,True,True,True,0.37947497055504426,1.6981195034871532,0.0,0,0.0,0.0
1492,True,True,True,0.3638967765771316,1.4205272215263445,0.0,0,0.0,0.0
1493,True,True,True,0.3754156925960168,1.9076781096062392,0.0,0,0.0,0.0
1494,True,True,True,0.3796573258950824,1.5715806672049741,0.0,0,0.0,0.0
1495,True,True,True,0.3874032121628215,1.3415071935723812,0.0,0,0.0,0.0
1498,True,True,True,0.3774190973753411,1.4059857151868604,0.0,0,0.0,0.0
1499,True,True,True,0.3864129686467067,1.4538065088736742,0.0,0,0.0,0.0
1500,True,True,True,0.37832156133725536,1.5908149960715476,0.0,0,0.0,0.0
1501,True,True,True,0.3742160793906924,1.5501024972956898,0.0,0,0.0,0.0
1502,True,True,True,0.37012955226561495,1.3784622835141143,0.0,0,0.0,0.0
1506,True,True,True,0.3703983430358976,1.5286378282485062,0.0,0,0.0,0.0
1507,True,True,True,0.3868939686074644,1.5939567775316708,0.0,0,0.0,0.0
1508,True,True,True,0.3721591886600772,1.6771135720731585,0.0,0,0.0,0.0
1509,True,True,True,0.38384749759091724,1.7790078267801752,0.0,0,0.0,0.0
1512,True,True,True,0.3773020630393512,1.8015161830280844,0.0,0,0.0,0.0
1513,True,True,True,0.3812028005133926,1.704132041859115,0.0,0,0.0,0.0
1514,True,True,True,0.3826693858558547,1.596099620203329,0.0,0,0.0,0.0
1515,True,True,True,0.38490620802432907,1.7504970856377087,0.0,0,0.0,0.0
1516,True,True,True,0.37607873146291765,1.5365155300017268,0.0,0,0.0,0.0
1519,True,True,True,0.3820488708169081,1.9978554123841026,0.0,0,0.0,0.0
1520,True,True,True,0.37548889714402234,2.048926551331145,0.0,0,0.0,0.0
1521,True,True,True,0.3712271377540561,2.1986906231442536,0.0,0,0.0,0.0
1522,True,True,True,0.3810688063210389,1.8016391402696055,0.0,0,0.0,0.0
1523,True,True,True,0.37834800455857626,1.5692478269097128,0.0,0,0.0,0.0
1526,True,True,True,0.37860607937640706,1.5112674602233656,0.0,0,0.0,0.0
1527,True,True,True,0.37843713487031494,1.6128930662240726,0.0,0,0.0,0.0
1528,True,True,True,0.3781926495677317,1.6755202338194997,0.0,0,0.0,0.0
1529,True,True,True,0.38048043982174395,1.5139327628641008,0.0,0,0.0,0.0
1530,True,True,True,0.38928432093372833,1.7447248283035008,0.0,0,0.0,0.0
1533,True,True,True,0.38128537424481695,1.890350704307347,0.0,0,0.0,0.0
1534,True,True,True,0.376817452498757,1.8833434637446622,0.0,0,0.0,0.0
1535,True,True,True,0.3830605028667407,1.7797769112547352,0.0,0,0.0,0.0
1536,True,True,True,0.37238227754270264,1.8093651580627634,0.0,0,0.0,0.0
1537,True,True,True,0.37180608959220623,1.7371671580018944,0.0,0,0.0,0.0
1540,True,True,True,0.37302815060149513,1.512642951087616,0.0,0,0.0,0.0
1541,True,True,True,0.3782219931574179,1.6141781885935245,0.0,0,0.0,0.0
1542,True,True,True,0.38085070525744225,1.5099052071590484,0.0,0,0.0,0.0
1543,True,True,True,0.37574583674072565,1.6298113219995243,0.0,0,0.0,0.0
1544,True,True,True,0.3787011585181398,1.6061248399023904,0.0,0,0.0,0.0
1547,True,True,True,0.376311900368766,1.5524566167082765,0.0,0,0.0,0.0
1548,True,True,True,0.3654206327294494,1.4034741904535462,0.0,0,0.0,0.0
1549,True,True,True,0.36641556553604476,1.2933576703967427,0.0,0,0.0,0.0
1550,True,True,True,0.3638495680561878,1.4663305430880056,0.0,0,0.0,0.0
1551,True,True,True,0.3719188047795957,1.3386472743679172,0.0,0,0.0,0.0
1554,True,True,True,0.3713554093034525,1.2199661248797127,0.0,0,0.0,0.0
1555,True,True,True,0.36258028480522686,1.248776852348579,0.0,0,0.0,0.0
1556,True,True,True,0.35538561209097663,1.2325802051108183,0.0,0,0.0,0.0
1557,True,True,True,0.36904057888861097,1.2733640037367517,0.0,0,0.0,0.0
1558,True,True,True,0.3713412177636639,1.1647383456986524,0.0,0,0.0,0.0
1561,True,True,True,0.35485675507021,1.1461698648489123,0.0,0,0.0,0.0
1562,True,True,True,0.36155154444374143,1.0566869025637866,0.0,0,0.0,0.0
1563,True,True,True,0.355948085387965,1.3390125868636171,0.0,0,0.0,0.0
1564,True,True,True,0.36727712719609784,1.24300728460312,0.0,0,0.0,0.0
1568,True,True,True,0.35573051949109813,1.0857117263840168,0.0,0,0.0,0.0
1569,True,True,True,0.3546732024116654,1.2771706625966037,0.0,0,0.0,0.0
1570,True,True,True,0.3599168041135681,1.3184710198901213,0.0,0,0.0,0.0
1571,True,True,True,0.35895914834991177,1.1309463920122491,0.0,0,0.0,0.0
1572,True,True,True,0.35605535099163116,1.2708929704449263,0.0,0,0.0,0.0
1575,True,True,True,0.3590334656547522,1.404666020490461,0.0,0,0.0,0.0
1576,True,True,True,0.34698375743377685,1.379452713167194,0.0,0,0.0,0.0
1577,True,True,True,0.34486928782368415,1.3282407213373166,0.0,0,0.0,0.0
1578,True,True,True,0.3477409081954197,1.3389439933046876,0.0,0,0.0,0.0
1579,True,True,True,0.3407076740171892,1.2261274969237466,0.0,0,0.0,0.0
1582,True,True,True,0.3443441618718814,1.2049030876905908,0.0,0,0.0,0.0
1583,True,True,True,0.3521670418653477,1.2155241629156182,0.0,0,0.0,0.0
1584,True,True,True,0.3489850768778168,1.0787551821925359,0.0,0,0.0,0.0
1585,True,True,True,0.3497229656091145,1.1402888564946312,0.0,0,0.0,0.0
1586,True,True,True,0.34248054830070956,1.1676733516442666,0.0,0,0.0,0.0
1589,True,True,True,0.34803926262815144,1.1293385705916665,0.0,0,0.0,0.0
1590,True,True,True,0.33843530644832354,1.0889089554868954,0.0,0,0.0,0.0
1591,True,True,True,0.3439864847270198,1.1653704577017656,0.0,0,0.0,0.0
1592,True,True,True,0.34787781432120785,1.2331957882189901,0.0,0,0.0,0.0
1593,True,True,True,0.3419763234433436,1.213665474041384,0.0,0,0.0,0.0
1596,True,True,True,0.34079668879561625,1.3125527612277457,0.0,0,0.0,0.0
1597,True,True,True,0.33191566832155617,1.2235867447337583,0.0,0,0.0,0.0
1598,True,True,True,0.3329520206025985,1.3061333795976253,0.0,0,0.0,0.0
1599,True,True,True,0.33006856396679685,1.2571969837369843,0.0,0,0.0,0.0
1600,True,True,True,0.3334942642637887,1.2794773651117841,0.0,0,0.0,0.0
1604,True,True,True,0.3258568378835815,1.2553412679920493,0.0,0,0.0,0.0
1605,True,True,True,0.34374429929528066,1.3481924224239377,0.0,0,0.0,0.0
1606,True,True,True,0.3456976760773431,1.2072150601333498,0.0,0,0.0,0.0
1610,True,True,True,0.3506791502446125,1.1867557041347383,0.0,0,0.0,0.0
1611,True,True,True,0.34956083871921756,1.2237358063707546,0.0,0,0.0,0.0
1612,True,True,True,0.34881801634642495,1.2217066224078204,0.0,0,0.0,0.0
1613,True,True,True,0.369142572912996,2.213225530548914,0.0,0,0.0,0.0
1614,True,True,True,0.34386779160271636,1.0858313986500534,0.0,0,0.0,0.0
1617,True,True,True,0.3421857233850549,1.0586923061574067,0.0,0,0.0,0.0
1618,True,True,True,0.35473562920166857,1.148041716387424,0.0,0,0.0,0.0
1619,True,True,True,0.3556815436132588,1.1705035248064912,0.0,0,0.0,0.0
1620,True,True,True,0.35996755347180587,1.2787716534217795,0.0,0,0.0,0.0
1621,True,True,True,0.35623923095409227,1.3064893639851163,0.0,0,0.0,0.0
1624,True,True,True,0.35843877976953004,1.2898652766816554,0.0,0,0.0,0.0
1625,True,True,True,0.3546400911465563,1.2561853246790764,0.0,0,0.0,0.0
1626,True,True,True,0.3465644688255481,1.1280982087417304,0.0,0,0.0,0.0
1627,True,True,True,0.34755008092919215,1.2131187855320902,0.0,0,0.0,0.0
1628,True,True,True,0.35550290730583733,1.3930356878702954,0.0,0,0.0,0.0
1631,True,True,True,0.3621520962076943,1.3734462072551548,0.0,0,0.0,0.0
1632,True,True,True,0.3687993892079337,1.296040385747185,0.0,0,0.0,0.0
1633,True,True,True,0.3515540441687366,1.1692761928109,0.0,0,0.0,0.0
1634,True,True,True,0.34873276174799095,1.497035979980006,0.0,0,0.0,0.0
1635,True,True,True,0.34374302350046015,1.34700907007268,0.0,0,0.0,0.0
1638,True,True,True,0.34888758816917753,1.3312835036238084,0.0,0,0.0,0.0
1639,True,True,True,0.3483856850482438,1.289415260889539,0.0,0,0.0,0.0
1640,True,True,True,0.33850143211471945,1.1976463172659466,0.0,0,0.0,0.0
1641,True,True,True,0.3443986330286673,1.2176564182631473,0.0,0,0.0,0.0
1645,True,True,True,0.34244929120652656,1.130872288918316,0.0,0,0.0,0.0
1646,True,True,True,0.35495416758963155,1.2124231765625904,0.0,0,0.0,0.0
1647,True,True,True,0.34515887371050497,1.159617912735948,0.0,0,0.0,0.0
1648,True,True,True,0.3463433231522582,1.3239601293326544,0.0,0,0.0,0.0
1649,True,True,True,0.3566048399360266,1.3509540459347043,0.0,0,0.0,0.0
1652,True,True,True,0.34028094292735495,1.272746430323474,0.0,0,0.0,0.0
1653,True,True,True,0.3404803063617361,1.3426897193083678,0.0,0,0.0,0.0
1654,True,True,True,0.3363497831894438,1.2372386739796413,0.0,0,0.0,0.0
1655,True,True,True,0.3976582564459929,1.5990735230639361,0.0,0,0.0,0.0
1656,True,True,True,0.3380004650932441,1.2843028160098129,0.0,0,0.0,0.0
1659,True,True,True,0.3288840525683572,1.1375161601375394,0.0,0,0.0,0.0
1660,True,True,True,0.4053113360152709,3.1027404881218534,0.0,0,0.0,0.0
1661,True,True,True,0.3408510732227553,1.0325957637460133,0.0,0,0.0,0.0
1662,True,True,True,0.33536601322406523,0.9120949621753769,0.0,0,0.0,0.0
1663,True,True,True,0.33926102468142666,1.1387206938329055,0.0,0,0.0,0.0
1666,True,True,True,0.35296081869554036,1.0982908181802422,0.0,0,0.0,0.0
