time_elapsed,alpha,beta,rho,eta,gamma,success,cost,rmse_w,rmse_iv,mae_iv,n_obs,n_left_put_otm,n_right_call_otm,n_atm,flag_unbalanced_smile,message,tte_min,tte_max,moneyness_min,moneyness_max
2052,-3.6725910432207045,1.2473958829068899,-0.8904873916804623,0.6119394662034556,0.5620679737635975,True,3.1700508884275584e-05,0.0005494009601730158,0.001434159954562079,0.0010048445227667769,457,207,142,108,False,`gtol` termination condition is satisfied.,0.084931506849315,2.328767123287671,-0.2915735271213384,0.1941704642330076
2053,-3.625971927891296,1.2165040201704709,-0.8500522859891585,0.6456360350331882,0.5598458375541882,True,5.98814662135083e-05,0.0009863086555098233,0.002411919780825179,0.0016011563909130995,461,216,141,104,False,`gtol` termination condition is satisfied.,0.0821917808219178,2.326027397260274,-0.2971592212400937,0.1951499128230162
2054,-3.5028230283439026,1.1312695038741005,-0.906128588224811,0.6126237255738777,0.5454010979693176,True,0.00015608050722965304,0.0011139746552708814,0.005738517141329232,0.0030936073751748755,479,222,150,107,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.3232876712328765,-0.2996101017714205,0.1979253297984529
2055,-3.3418652582440056,1.03786601545291,-0.8926539242905375,0.5716806794577539,0.5770586043468087,True,0.0005190602136540979,0.001714723474513969,0.012058986715599454,0.00631205714729447,492,232,161,99,False,`ftol` termination condition is satisfied.,0.0767123287671232,2.32054794520548,-0.2968259918584208,0.1950869234023644
2058,-3.1006342384168915,0.8149719028844464,-0.8454140478036715,0.5137947834312488,0.6477226357386004,True,0.0014818614838583903,0.0025203172398283735,0.019333452162450634,0.009940125895364301,514,242,178,94,False,`ftol` termination condition is satisfied.,0.0684931506849315,2.3123287671232875,-0.2998120425626634,0.1969495108483411
2059,-3.1128006572856948,0.8825785026453021,-0.7612541632812224,0.6418982761966848,0.6074892249888688,True,0.0005962274744806312,0.0018093685267501509,0.013125950475741437,0.006771803678612942,508,236,178,94,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.3095890410958906,-0.2976040499313145,0.1955655135230599
2060,-3.2600165409947373,0.9551944623421615,-0.8198058722347898,0.5636939425900591,0.6150759991148899,True,0.0004449112758751442,0.0013682397821750084,0.010852930176113692,0.005560563490261673,489,224,163,102,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.306849315068493,-0.2956217172541569,0.1995622231266045
2061,-3.3216348474718873,0.986960817795996,-0.8205911821141284,0.5707130580197235,0.6076887996673564,True,0.00010983787504636276,0.0008395723298812567,0.006648632643154306,0.0032009938626086937,497,227,165,105,False,`ftol` termination condition is satisfied.,0.0602739726027397,2.304109589041096,-0.2997301177355532,0.1968027601081401
2062,-3.2673042980073537,0.9918298354710239,-0.8498083922852873,0.5550721049839566,0.6067087146588702,True,0.00017203689014904354,0.0010488396818051494,0.005095995778956845,0.0029684831322934592,499,231,167,101,False,`ftol` termination condition is satisfied.,0.0575342465753424,2.3013698630136985,-0.2963359070356118,0.198891885348303
2065,-3.191122187821466,0.9494837894188013,-0.8498105570135301,0.5782305297717552,0.59536524745582,True,7.591685201599742e-05,0.0007220532068586917,0.0040952708837965835,0.002015410998274219,503,232,172,99,False,`ftol` termination condition is satisfied.,0.0493150684931506,2.293150684931507,-0.2955199219375422,0.1980608650029157
2066,-3.0427225143244763,0.8852072091175837,-0.8226586469364602,0.6784777711236455,0.5624364519238282,True,0.0002335824841833835,0.0013962086051675275,0.005083959998825724,0.0032288769159497443,507,231,178,98,False,`ftol` termination condition is satisfied.,0.0465753424657534,2.290410958904109,-0.2964445717159789,0.1999923145979121
2067,-3.1509424418942618,0.9559162232802503,-0.8181519774315545,0.6297042549757045,0.5757931999280648,True,8.19880224815413e-05,0.0007942173555358507,0.0026169297339480157,0.0016986763174670716,490,221,170,99,False,`gtol` termination condition is satisfied.,0.0438356164383561,2.287671232876712,-0.2834665655846957,0.198862408726396
2068,-3.1373969712238607,0.9493650155471612,-0.8231071352853857,0.6339120870959147,0.5718897804984082,True,4.961527081381302e-05,0.0006699074789635776,0.0024967661536704315,0.0013511259697728494,490,221,171,98,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.2849315068493152,-0.2830238664104445,0.1986242509133007
2069,-3.0637072616339087,0.9331734460537868,-0.8142109634318428,0.6397769000208967,0.5763955169625132,True,0.00010477355399579216,0.0008967016937884649,0.0022036811522442535,0.00167352700040851,488,225,175,88,False,`gtol` termination condition is satisfied.,0.1150684931506849,2.282191780821918,-0.2993011813365231,0.1975896359593826
2073,-3.161487653146884,0.9755107368662559,-0.8304073127259667,0.628847101123949,0.5738564072099331,True,7.865855478776917e-05,0.0007609795931552606,0.0015846163541983183,0.0011424297663759266,478,221,166,91,False,`ftol` termination condition is satisfied.,0.1041095890410958,2.271232876712329,-0.2931941167132725,0.1998836362827893
2074,-3.1322961392016557,0.9756849235597438,-0.827733260501257,0.6540956112742304,0.5660215360504814,True,0.00015129957355058095,0.0009744461701398694,0.002659139681799789,0.001856936034759,470,218,164,88,False,`ftol` termination condition is satisfied.,0.1013698630136986,2.2684931506849315,-0.2982816876325337,0.1977195846693367
2075,-3.1463171503944407,0.9914172223374884,-0.8264738974715007,0.6478703034238099,0.5670150057044663,True,3.0167854055580547e-05,0.0004753274281539565,0.001743847130004118,0.0011104575961159953,471,216,166,89,False,`gtol` termination condition is satisfied.,0.0986301369863013,2.265753424657534,-0.2836813829208723,0.1987516461011262
2076,-3.1761183338869947,1.0037183728938999,-0.8420102934568651,0.6639850896690025,0.5501839973241103,True,6.757376797406878e-05,0.0007286713828845529,0.002225783477908024,0.0014158744884806564,468,212,165,91,False,`gtol` termination condition is satisfied.,0.0958904109589041,2.263013698630137,-0.289489019312613,0.1995265880904674
2079,-3.1474071886266195,0.9982246005777627,-0.8391795124612943,0.7233162372857175,0.5208979034308826,True,5.871572923292774e-05,0.0007270844745366543,0.0018297798863712168,0.0012924062096427962,460,207,158,95,False,`gtol` termination condition is satisfied.,0.0876712328767123,2.254794520547945,-0.2858263680213661,0.1998582689863611
2080,-3.2351302844327643,1.043453716849498,-0.8669100767800549,0.6562236409886083,0.5401775794655722,True,7.383250914662846e-05,0.0007007315927139863,0.001961816295771314,0.0012818591103392397,458,211,154,93,False,`ftol` termination condition is satisfied.,0.084931506849315,2.252054794520548,-0.2995517197001036,0.1992632060693991
2081,-3.314641053587797,1.0900576214815505,-0.8574852911422988,0.6562329348959023,0.5465798966727261,True,5.149504877332418e-05,0.0005884957273388936,0.0021495870963423786,0.0013499267533958182,450,207,152,91,False,`gtol` termination condition is satisfied.,0.0821917808219178,2.249315068493151,-0.2985031133149628,0.1977430689842172
2082,-3.2955554407658307,1.0607884918529598,-0.8675261337295189,0.5844234997443579,0.5765813377100143,True,4.501508495392925e-05,0.0005721565028655869,0.0019959192315344874,0.0012145325469670044,448,205,148,95,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.246575342465753,-0.2959608953307417,0.1975553353734495
2083,-3.2415943662604367,1.0390376257618146,-0.8766416495186903,0.6403334931671826,0.5443517056271314,True,8.818729457148774e-05,0.0008367347993542997,0.002417290897355621,0.0016737491629481205,440,202,147,91,False,`gtol` termination condition is satisfied.,0.0767123287671232,2.243835616438356,-0.2893761261770101,0.198933183247956
2086,-3.311248210611537,1.0726588085955153,-0.85544496803454,0.6460466669161787,0.5456655415443546,True,5.025869302199145e-05,0.0005218680508165849,0.0020019013934401545,0.0012561271796909725,493,227,167,99,False,`ftol` termination condition is satisfied.,0.0684931506849315,2.2356164383561645,-0.2954435690189749,0.1981511143767598
2087,-3.23495054065897,1.0321452366331831,-0.8215722434124568,0.7153763096255695,0.524287033022265,True,7.477975423200537e-05,0.0007826050862476247,0.0017993244604100202,0.0012632516112734379,497,222,173,102,False,`gtol` termination condition is satisfied.,0.0657534246575342,2.232876712328767,-0.2969486029169968,0.1994878066995421
2088,-3.249267186032971,1.036668003740745,-0.8038680610316292,0.6910909429150354,0.5380171354352902,True,9.093699240248084e-05,0.0008215231688187349,0.0027193085702455462,0.0017180064154816129,492,220,172,100,False,`gtol` termination condition is satisfied.,0.0630136986301369,2.23013698630137,-0.297560660987897,0.1988762253259941
2089,-3.2156002328871804,1.0115659420682999,-0.860634152684185,0.6516673888745074,0.5339395030215438,True,5.747751326564783e-05,0.0006399271618898,0.0022260045115214543,0.0013982023526700749,494,221,171,102,False,`ftol` termination condition is satisfied.,0.0602739726027397,2.2273972602739724,-0.2959565164636137,0.195534855976627
2090,-3.194883703242645,1.0112898458267505,-0.8706439615457525,0.6195583643880694,0.543513379592113,True,4.58522989208854e-05,0.0005460038510635753,0.0018908101396816028,0.0011805663482351108,495,222,169,104,False,`gtol` termination condition is satisfied.,0.0575342465753424,2.2246575342465755,-0.2962407049695947,0.1955414512457559
2093,-3.0823144741230397,0.9543240295251387,-0.8599225396990788,0.701346499943287,0.508738196840314,True,0.00014683020916591267,0.000989655721338668,0.003749138400977756,0.0019375566212145824,498,220,176,102,False,`gtol` termination condition is satisfied.,0.0493150684931506,2.2164383561643834,-0.2998737633482322,0.1987772847551524
2094,-3.109348883368071,0.9647273501026339,-0.8170150986478546,0.6924080206253328,0.5239761285527179,True,6.677526115206107e-05,0.0007993120850471581,0.003323242668355461,0.0014886922967316154,497,222,175,100,False,`ftol` termination condition is satisfied.,0.0465753424657534,2.213698630136986,-0.2980043053335465,0.1983468421162652
2095,-3.1508318577798544,0.9896909347058678,-0.9059007723261446,0.6402084903876428,0.5207718500224904,True,0.00016594541814688815,0.001009535047813867,0.002874581413140737,0.0018230132465576324,491,222,173,96,False,`ftol` termination condition is satisfied.,0.0438356164383561,2.210958904109589,-0.298667913360713,0.1993927219977192
2096,-3.1856701972194914,1.0183728146601085,-0.8361343602385576,0.727614370458356,0.5037244734022945,True,7.539778145143534e-05,0.0006783461672555343,0.0024682581472196307,0.0016283901324142332,491,221,172,98,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.208219178082192,-0.2995861087511996,0.1972038003993992
2097,-3.2404769044998334,1.0263261413896243,-0.8388333402479493,0.7799784137884995,0.4806515913603595,True,9.487491745138308e-05,0.0007758806877954764,0.0027491657141158364,0.0019286912414980184,475,217,165,93,False,`gtol` termination condition is satisfied.,0.1342465753424657,2.2054794520547945,-0.2989791829796166,0.1945562836431847
2100,-3.3089084421299146,1.0758275484434385,-0.8299013021500519,0.705818043532032,0.5208357019019071,True,8.890996373398056e-05,0.0006824387268196626,0.002480925060043856,0.0016321842406946717,480,221,164,95,False,`gtol` termination condition is satisfied.,0.1260273972602739,2.197260273972603,-0.2975499744118802,0.1994803060719426
2101,-3.2935175667951757,1.0779299672714688,-0.8212978726593068,0.6998921417259829,0.5283778158184945,True,0.00010122093781851567,0.0008516382736243159,0.0032153818387335286,0.002066600545686807,474,220,161,93,False,`gtol` termination condition is satisfied.,0.1232876712328767,2.194520547945205,-0.2980226716560907,0.1968926575948726
2102,-3.3335624608899956,1.1064906057468977,-0.8335614088885475,0.6766548806992175,0.5336717756739812,True,6.635198344964286e-05,0.0006306879755041957,0.002610325939612793,0.0015758392317647375,470,220,159,91,False,`gtol` termination condition is satisfied.,0.1205479452054794,2.191780821917808,-0.2960975011732152,0.1973363798809062
2103,-3.375495721664255,1.1333647698628186,-0.8097512531835537,0.6869815151756009,0.5409724168088793,True,5.796039449289921e-05,0.0005506176459027902,0.002854686877460804,0.001657115278125509,473,219,161,93,False,`gtol` termination condition is satisfied.,0.1178082191780822,2.1890410958904107,-0.2966990100805539,0.1979325787703253
2104,-3.3859858135873218,1.13168387130867,-0.8261187217343958,0.6786414417882243,0.5443243473910765,True,6.800080361075674e-05,0.0006141798185028793,0.0033339411218300213,0.0019097926807766837,468,218,157,93,False,`gtol` termination condition is satisfied.,0.1150684931506849,2.186301369863014,-0.2970130327967992,0.19797108500466
2107,-3.4200390218941905,1.1711909727414573,-0.8272926147858075,0.6462234427210699,0.5600635514558002,True,8.681531362226168e-05,0.0008058974558554471,0.0033688256233190407,0.002072727831648046,453,208,152,93,False,`gtol` termination condition is satisfied.,0.1068493150684931,2.1780821917808217,-0.2988435624771276,0.1997487363118142
2108,-3.3591894699085314,1.142064695306436,-0.8846873353714718,0.6237389434980655,0.5438145979785338,True,0.00012561685619883698,0.0010201294003847877,0.002896916114206674,0.002096244483039591,464,213,156,95,False,`ftol` termination condition is satisfied.,0.1041095890410958,2.175342465753425,-0.299511539053824,0.1999566535317946
2109,-3.32745112405804,1.1281838215658466,-0.843955324871557,0.6422089593686884,0.5480083492717517,True,7.287422743125582e-05,0.0006527053852465101,0.0028681723164783396,0.0016654495847032923,466,217,158,91,False,`ftol` termination condition is satisfied.,0.1013698630136986,2.1726027397260275,-0.2986295794026075,0.195240556672727
2110,-3.412205309662443,1.1797076891242944,-0.8553081293640868,0.6736002823026613,0.5391048535915177,True,7.87674471424166e-05,0.0008320912984396762,0.0032909266187018836,0.0019440944715912725,458,213,152,93,False,`gtol` termination condition is satisfied.,0.0986301369863013,2.16986301369863,-0.299149087195787,0.1983962757053285
2111,-3.434695968825229,1.1913867493969943,-0.850010049543736,0.6674478703500889,0.5392371932319322,True,8.033918095773406e-05,0.0008010308632203638,0.0034638975275533665,0.0020834864483196378,451,207,149,95,False,`ftol` termination condition is satisfied.,0.0958904109589041,2.1671232876712327,-0.2973312650449863,0.199842269552677
2114,-3.4840401576969633,1.2124327491946338,-0.8247012667485512,0.7094752391497282,0.5322918620702922,True,6.1024163951629566e-05,0.0006045320817693277,0.003392216378108118,0.0021559118450720604,472,215,152,105,False,`gtol` termination condition is satisfied.,0.0876712328767123,2.158904109589041,-0.2987033861797247,0.1984701484179385
2115,-3.457645230040964,1.2036050736508659,-0.8573508503030969,0.6515422851427238,0.5465348758754547,True,4.580562640190394e-05,0.0005817023223976065,0.0025532526301308847,0.0016709025826739516,470,215,150,105,False,`gtol` termination condition is satisfied.,0.084931506849315,2.156164383561644,-0.2950400989995115,0.1969048509088699
2116,-3.417778581399661,1.1662555342641479,-0.8254071391485666,0.7343630915564938,0.5241014635006995,True,3.4076793248594784e-05,0.000530631087347642,0.002105306444448151,0.0014585629176659127,476,217,156,103,False,`gtol` termination condition is satisfied.,0.0821917808219178,2.1534246575342464,-0.2973994345523633,0.1974735684083043
2117,-3.5210177327591605,1.225423566576426,-0.8376757886015036,0.6587486149233109,0.5512236080940228,True,0.00010005491713158994,0.0009653692185143717,0.0031506255019528254,0.0020557217900334305,467,214,148,105,False,`gtol` termination condition is satisfied.,0.0794520547945205,2.150684931506849,-0.2989807237636149,0.199927461517002
2118,-3.533672173677509,1.2262907227980289,-0.8720230513073255,0.6307581748955408,0.5594350844873347,True,2.9790739223608268e-05,0.0004127247319012333,0.00247142274195071,0.001504651702871705,468,215,147,106,False,`gtol` termination condition is satisfied.,0.0767123287671232,2.147945205479452,-0.2990883105013496,0.1986910461921499
2121,-3.5054490050105844,1.210633005838288,-0.8494657004297368,0.6133552637651718,0.5754120566239115,True,5.085505893651759e-05,0.0006341887235197431,0.0024827033298472417,0.0017305062785054129,469,213,150,106,False,`gtol` termination condition is satisfied.,0.0684931506849315,2.1397260273972605,-0.2997950754796902,0.1962837413574209
2122,-3.495707308073694,1.2198668338735559,-0.8553270190481496,0.6282003971636466,0.5692422437687008,True,3.227853078251588e-05,0.0005201595089213889,0.002602905053878324,0.0015087888013711915,467,211,148,108,False,`gtol` termination condition is satisfied.,0.0657534246575342,2.136986301369863,-0.2989584192239758,0.1972209239001806
2123,-3.546394984094304,1.247203431696551,-0.8401664316775206,0.6963544266971177,0.5452842386714586,True,3.57630789486836e-05,0.0005860403637386409,0.002004298743635776,0.0013965530795896773,464,211,147,106,False,`gtol` termination condition is satisfied.,0.0630136986301369,2.1342465753424658,-0.2995620401010589,0.1988882475669495
2124,-3.5300747104655783,1.244870956712202,-0.8734135224323643,0.6515058833171963,0.5537799638359912,True,3.0229241347386752e-05,0.0004496097459342109,0.0019623532429144854,0.0013022219814695008,464,212,146,106,False,`gtol` termination condition is satisfied.,0.0602739726027397,2.1315068493150684,-0.2992691470811219,0.1991615027543139
2125,-3.5164561995493915,1.230960506805242,-0.8425030379465548,0.6679553442547079,0.558477349581176,True,2.8138968046990022e-05,0.0005373727033025319,0.0019614486675998384,0.0013128489745557871,461,213,142,106,False,`gtol` termination condition is satisfied.,0.0575342465753424,2.128767123287671,-0.2971990312720842,0.1966693460499846
2128,-3.575528683481728,1.2541433790571628,-0.828948437489736,0.6945783688905564,0.5503470793123367,True,5.876896587583467e-05,0.0007248691908729089,0.002300724240260248,0.0015385282902775211,454,210,140,104,False,`gtol` termination condition is satisfied.,0.0493150684931506,2.1205479452054794,-0.2997211600834848,0.1945751617312952
2129,-3.579314993273121,1.2650081857553785,-0.8289382986991549,0.6635315022330129,0.5669799111867868,True,3.15797644326718e-05,0.0005074964557309045,0.0023855675286106903,0.0015007585264802698,453,211,138,104,False,`gtol` termination condition is satisfied.,0.0465753424657534,2.117808219178082,-0.2950604085851209,0.1926092004704508
2130,-3.5319132484426365,1.2600077125363198,-0.8162746782022992,0.682487496466168,0.5657160197270936,True,4.498152419606649e-05,0.00060974900373754,0.0032288211172612044,0.001776431098923775,458,214,140,104,False,`ftol` termination condition is satisfied.,0.0438356164383561,2.115068493150685,-0.2985840809490656,0.1957122408657145
2131,-3.535823269105756,1.2571181702063812,-0.8223991990976044,0.6620044719708968,0.5708796939437092,True,3.5172020101624434e-05,0.0005907739894321629,0.002917117273159839,0.0015667482557126119,457,213,140,104,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.112328767123288,-0.2989220938685566,0.1953742279462235
2132,-3.5500133556969176,1.258812344268045,-0.8099287064871917,0.6759223905328711,0.5649356320236284,True,4.157614911045396e-05,0.0006290280214319778,0.0022702982879538153,0.0014487787374140644,446,206,138,102,False,`ftol` termination condition is satisfied.,0.1150684931506849,2.1095890410958904,-0.2912875926000755,0.194181270871662
2135,-3.4966096215539597,1.2102124844889832,-0.846186646091212,0.6645231768876145,0.5523992771707507,True,5.149271692506359e-05,0.0006898789510943183,0.0021754796016222448,0.001449267314587985,450,210,140,100,False,`gtol` termination condition is satisfied.,0.1068493150684931,2.1013698630136988,-0.297480422141434,0.1986873119612925
2136,-3.525256038508851,1.2284565203841562,-0.832623372573483,0.6608115612835016,0.5601342076109327,True,3.0809590730704854e-05,0.0005382438120956685,0.0019454455427277552,0.0013427847475736333,445,207,138,100,False,`ftol` termination condition is satisfied.,0.1041095890410958,2.0986301369863014,-0.2999516941432275,0.1921760979997588
2137,-3.497027066049755,1.2119228407751081,-0.8388445650755009,0.6512431078472544,0.5632523097511544,True,3.153307654844854e-05,0.0005642928100713557,0.002218826862626672,0.0014076047374812065,447,209,140,98,False,`gtol` termination condition is satisfied.,0.1013698630136986,2.095890410958904,-0.2955760067204426,0.1965964813572875
2138,-3.406200946307019,1.1632838901077367,-0.8645888692014978,0.6254073045351827,0.565614326937883,True,4.241823602648883e-05,0.0005222090682696781,0.002827136540818921,0.0016239750096790422,454,211,145,98,False,`ftol` termination condition is satisfied.,0.0986301369863013,2.0931506849315067,-0.2979692456617941,0.1986205032113696
2139,-3.340696097416049,1.1231858369178056,-0.8518599060381478,0.673408955572585,0.5501165115438416,True,6.594961785283014e-05,0.0006209033142328828,0.0031784851395773657,0.001938327921004552,459,213,150,96,False,`gtol` termination condition is satisfied.,0.0958904109589041,2.0904109589041098,-0.2976714675569812,0.1995020670406821
2142,-3.4060077038825565,1.1687247966229695,-0.8517423237526249,0.6645717375260068,0.5480257221620005,True,3.563164887910167e-05,0.0004960701577602238,0.0025682364820693053,0.0014182345893731037,452,207,145,100,False,`gtol` termination condition is satisfied.,0.0876712328767123,2.0821917808219177,-0.2989864214029494,0.1983741307729335
2143,-3.406647629455147,1.1551496524484315,-0.842945141832414,0.6264738695855714,0.5686508215847407,True,4.635592752229127e-05,0.0005354928547678892,0.0030437747487821265,0.0017446197259653412,455,212,147,96,False,`gtol` termination condition is satisfied.,0.084931506849315,2.0794520547945203,-0.2997320239354392,0.1971801135898491
2144,-3.470636622421522,1.1949207162031052,-0.8467579891389908,0.6728880089763614,0.551542937719593,True,3.2518289249600965e-05,0.0005316292408762712,0.002138229121196619,0.0013618414308473362,445,203,142,100,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.0767123287671234,-0.2982217942213151,0.1996926046584898
2145,-3.436392689254312,1.1848706406936405,-0.8095229274397467,0.655042757466822,0.5738453482509543,True,4.939070583393774e-05,0.0006930075076574855,0.002566274933873612,0.0017262429214759025,449,205,144,100,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.073972602739726,-0.298038529562687,0.1962577922520931
2146,-3.4664842427473457,1.2155854988639878,-0.8165561122547637,0.633343855263363,0.5829791623405518,True,2.6846630996318974e-05,0.000455477121067644,0.0026023381196890838,0.0014987507940138933,444,205,141,98,False,`gtol` termination condition is satisfied.,0.0767123287671232,2.0712328767123287,-0.2989793164540127,0.1982519535447314
2149,-3.4719562516985616,1.2069097643389322,-0.8145294211546942,0.6301850815786176,0.5854901328833532,True,3.58171371993723e-05,0.0006005395411939887,0.0026817365382634634,0.001587516539871832,434,197,141,96,False,`ftol` termination condition is satisfied.,0.0684931506849315,2.063013698630137,-0.2972554639699075,0.1970408578448726
2150,-3.4607103768582808,1.193044885081277,-0.8314076215616567,0.6679393278294464,0.5635322409274351,True,2.5887290160593345e-05,0.00045069857650452996,0.0023370535707841686,0.0013053158571542307,435,196,143,96,False,`gtol` termination condition is satisfied.,0.0657534246575342,2.06027397260274,-0.2971118240338358,0.1998197991134632
2151,-3.4697456741291264,1.2177829283378125,-0.8216118885597421,0.6606944974525972,0.5714503746298178,True,2.6908701803123638e-05,0.00044975785878518387,0.002711410173042069,0.0014084675083094252,434,200,137,97,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.0575342465753423,-0.2990038191848696,0.1979039293009637
2153,-3.476750599730152,1.234316819012808,-0.8231082920225633,0.720461143118103,0.5420249609810311,True,0.00013387321571707166,0.0009919503962146615,0.002851653479640295,0.0020999177955033396,430,197,137,96,False,`gtol` termination condition is satisfied.,0.0575342465753424,2.052054794520548,-0.2993760650606878,0.1964504484860309
2156,-3.441344383314587,1.204893846449758,-0.8431204160679159,0.6611360543140026,0.5597983313765411,True,2.5796212231327332e-05,0.0005194510620292384,0.0022750769255665553,0.0012666725755317058,429,198,135,96,False,`gtol` termination condition is satisfied.,0.0493150684931506,2.043835616438356,-0.2985396011673741,0.1994313733946801
2157,-3.5135941820369254,1.2369329182774327,-0.8226295599286904,0.6440890779648092,0.5786840201352169,True,2.6345008189476525e-05,0.0004401442871125041,0.0025832577004488142,0.0013689547652545122,424,197,133,94,False,`gtol` termination condition is satisfied.,0.0465753424657534,2.041095890410959,-0.2941913953406052,0.1927015240215677
2158,-3.4760089637803024,1.218781863156945,-0.807791248657469,0.6595777214226055,0.5778150448209539,True,2.0393643000955218e-05,0.0004284406172517448,0.002809656079881404,0.0013660805240534176,425,196,133,96,False,`gtol` termination condition is satisfied.,0.0438356164383561,2.0383561643835617,-0.2995176894739794,0.1984685926987102
2159,-3.41162517707065,1.1750560340565286,-0.812124866181427,0.6451439341324766,0.5832284229214955,True,2.5111377770217317e-05,0.00045762138196623475,0.0042794444805224095,0.001785229063334966,428,197,137,94,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.0356164383561643,-0.2977802171124643,0.1998136016528916
2160,-3.4958662334389787,1.2211772361861617,-0.8344375112275303,0.6722182737579523,0.5638645656388247,True,2.333760381945365e-05,0.0004058651535832182,0.001996388418414331,0.0010833677898270976,413,194,131,88,False,`gtol` termination condition is satisfied.,0.1150684931506849,2.032876712328767,-0.299122563415796,0.1980530062219783
2163,-3.4758480659250477,1.224470113479718,-0.8172798367973428,0.6621213253319976,0.5723569520601431,True,1.9607980871111225e-05,0.00038584191387557883,0.0019252516438543318,0.001201384927582379,415,192,135,88,False,`gtol` termination condition is satisfied.,0.1068493150684931,2.024657534246576,-0.2991081982660103,0.1987512092007665
2164,-3.4040732838556895,1.1782680295751884,-0.8322910310136467,0.6659619249217383,0.5646205678308872,True,1.7791277786201718e-05,0.00035186961040368565,0.0018411647012867168,0.0011062208233949345,419,192,137,90,False,`gtol` termination condition is satisfied.,0.1041095890410958,2.021917808219178,-0.2976350239436903,0.1998687322563636
2165,-3.3552921421117774,1.1459132025296406,-0.8617601453643065,0.6178988482501251,0.5717312862813165,True,3.641435554590458e-05,0.00048623224815155824,0.002766531517837158,0.0014179020322501858,423,196,139,88,False,`ftol` termination condition is satisfied.,0.1013698630136986,2.0191780821917806,-0.2982777549674364,0.1986024228784925
2166,-3.3585064563203617,1.1465017605834145,-0.860081500659036,0.6159547744757627,0.5737329091489178,True,3.666976331312158e-05,0.0005124107935615402,0.0025174403901104714,0.0013660314783499935,423,198,137,88,False,`ftol` termination condition is satisfied.,0.0986301369863013,2.016438356164384,-0.2990003772657766,0.1979308425427114
2167,-3.2236730369668796,1.0632285155579755,-0.8483067891913327,0.6330938315891439,0.5752493135453691,True,5.933615540348138e-05,0.0006255240991260636,0.0036344919013261865,0.001667604866301204,433,198,147,88,False,`ftol` termination condition is satisfied.,0.0958904109589041,2.0136986301369864,-0.2980891914760142,0.1990959086669368
2170,-3.266077661628648,1.1046225326001935,-0.8367438549865213,0.6433106137490252,0.5703425753125508,True,3.799099853008498e-05,0.0004782231036782585,0.004505861705453979,0.00195127361677906,426,197,143,86,False,`gtol` termination condition is satisfied.,0.0876712328767123,2.0054794520547947,-0.2999731148284694,0.1974072815184353
2171,-3.334359228306377,1.1387651593446348,-0.8452007034927104,0.6265275138534308,0.5765971499975696,True,3.167185650469877e-05,0.0004375700363112366,0.0038686570712330812,0.0017635900058963333,423,198,139,86,False,`ftol` termination condition is satisfied.,0.084931506849315,2.0027397260273974,-0.2999309297908561,0.1999159503387257
2172,-3.4285713419363457,1.1819485135241392,-0.8307740600093803,0.6876644592530089,0.5569630662326557,True,2.121104320976563e-05,0.00044749021537853303,0.0029480986629648906,0.0015150356444509187,415,193,132,90,False,`ftol` termination condition is satisfied.,0.0821917808219178,2.0,-0.2960863649168598,0.197071112238781
2173,-3.363001354025276,1.1425776274356179,-0.7881668714759653,0.7369598656911254,0.558047847899705,True,0.00012663441822260307,0.0011758102535697468,0.004450684942324632,0.00282173670346916,409,187,134,88,False,`ftol` termination condition is satisfied.,0.0794520547945205,1.9972602739726024,-0.293779659048332,0.1950559287482539
2174,-3.274264517478239,1.1048547856845337,-0.8418560264713318,0.6777464094980272,0.5564634198028108,True,7.104918413396612e-05,0.000632731788866712,0.0031458341502571784,0.002023426574676531,416,193,137,86,False,`ftol` termination condition is satisfied.,0.0767123287671232,1.9945205479452053,-0.2939391523636259,0.1992968898152301
2177,-3.333316944209205,1.1216961620378647,-0.9095271709966735,0.6476393377253055,0.5360991533536658,True,3.66341567264222e-05,0.0005173567210862028,0.001951340532709022,0.001213071518740953,437,201,142,94,False,`gtol` termination condition is satisfied.,0.0684931506849315,1.9863013698630136,-0.2990382017362905,0.1981353328613729
2178,-3.4027229036192876,1.1684261190875251,-0.8702202997368581,0.678311602891184,0.5390954216761886,True,1.5649079685944924e-05,0.00032714419706320947,0.0019656989900597365,0.0011462349646688553,429,199,136,94,False,`gtol` termination condition is satisfied.,0.0657534246575342,1.9835616438356165,-0.2989137965554759,0.1978671741488834
2179,-3.4509503226168077,1.1733133541081073,-0.8797781168172536,0.6573048403456055,0.5525111414596767,True,4.165270893255861e-05,0.0008121938428750627,0.002184419670355057,0.0013030516181076993,499,229,162,108,False,`gtol` termination condition is satisfied.,0.0630136986301369,2.997260273972602,-0.299096609785164,0.1991738010495192
