,Pers|global,HAR|global,HAR-J|global,HAR-CJ|global,Pers|1M,HAR|1M,HAR-J|1M,HAR-CJ|1M,Pers|3M,HAR|3M,HAR-J|3M,HAR-CJ|3M,Pers|6M,HAR|6M,HAR-J|6M,HAR-CJ|6M,Pers|1Y,HAR|1Y,HAR-J|1Y,HAR-CJ|1Y,Pers|2Y,HAR|2Y,HAR-J|2Y,HAR-CJ|2Y,HAR-J|global|WF
2020-08-07,-5.18610087830213,-5.595938116136586,-5.578740159920505,-5.495704605940242,-4.789071690153886,-5.171662248955876,-5.181763516890081,-5.074115604127554,-5.096894203232432,-5.499363998951264,-5.482353410728494,-5.413995638573742,-5.323759145904501,-5.708568297333913,-5.690775885830544,-5.637259102094987,-5.5943297091011965,-5.940668756917281,-5.913909644602906,-5.882627120782187,-5.946585643702878,-6.216699588842512,-6.193168437268944,-6.171207604828135,-5.59678607999441
2020-08-10,-5.197656255863767,-5.574089017728662,-5.557627940894492,-5.5159743909329,-4.799828975932322,-5.145725855533766,-5.155272003419878,-5.090211382423415,-5.109173306083957,-5.480724246022174,-5.464438235814413,-5.43425839973111,-5.335712593296773,-5.698390219988259,-5.681039885918117,-5.659519280618928,-5.605776087877664,-5.9423126905382935,-5.9157125910150326,-5.909821203974929,-5.958321042091879,-6.230604516716477,-6.206089351054801,-6.2061865785731545,-5.5688531451255745
2020-08-11,-5.2005598203242425,-5.323689107822839,-5.308210908135834,-5.392496943278196,-4.801644258877054,-4.888788888966665,-4.897851811105591,-4.968203381379488,-5.113023386142166,-5.2378468200160295,-5.222511743251919,-5.309630129230917,-5.339238451291287,-5.486219635272894,-5.469489722533184,-5.539875437924483,-5.609483100884572,-5.770330126198031,-5.744919928205185,-5.805851025507821,-5.96595947083664,-6.125000936077839,-6.100082652852892,-6.143489307464402,-5.295492565248118
2020-08-12,-5.3262847445257915,-5.294118496244046,-5.282924802761054,-5.3568896095710254,-4.919381486191417,-4.868218818451164,-4.874879713465235,-4.9382865520279235,-5.239036447955363,-5.1988046030256685,-5.187425086308653,-5.266279019628232,-5.470027496620477,-5.447471884176355,-5.435565418335537,-5.500290412888335,-5.7462464554668315,-5.750909099792822,-5.734371258595747,-5.785811473719879,-6.108815715044431,-6.15534769066941,-6.139470212058288,-6.171034802027735,-5.269769868736244
2020-08-13,-5.40878270140495,-5.411222772851266,-5.402344711632824,-5.39907098259951,-5.004901680011923,-5.007769032463355,-5.012970311750932,-4.98803151458496,-5.317430288376227,-5.313291097812454,-5.303824973569707,-5.302239203765732,-5.545942990379018,-5.531309948964188,-5.521959041735348,-5.531185540615135,-5.821384618574606,-5.8087771556551955,-5.796726855038748,-5.816499480562373,-6.181443143658746,-6.202151905210265,-6.190409655582216,-6.2140577792639915,-5.402212308996442
2020-08-14,-5.430890894521307,-5.376485958971239,-5.368509437510312,-5.3835140798989505,-5.029403525984068,-4.9785889099117515,-4.983150579231944,-4.979932243963441,-5.34156990922975,-5.291066759550398,-5.282460871641094,-5.292179186811685,-5.565315219711105,-5.504448282464832,-5.495860323324728,-5.5146152060615625,-5.833135395110391,-5.765585582209446,-5.754642077492365,-5.784280615598508,-6.180066654030631,-6.113551142087748,-6.102823012697463,-6.134910813811397,-5.364686552126523
2020-08-17,-5.406092192079974,-5.245683523509356,-5.237180582119879,-5.30369223350083,-5.008801749683006,-4.8521867282427555,-4.857052086880464,-4.9123375975632175,-5.315823212502081,-5.1481553823822175,-5.139125347282577,-5.20912902866421,-5.5363073466185515,-5.372766574873753,-5.363443940583862,-5.425186823994571,-5.801030891231519,-5.652896588774323,-5.641058124629005,-5.6926389312173775,-6.146152462651237,-6.027216456646289,-6.015899956695673,-6.049569302362304,-5.223312035793539
2020-08-18,-5.43976820824442,-5.437506364322354,-5.429411402719239,-5.388363259150084,-5.0427404113493655,-5.033179987509439,-5.037602542437374,-5.000005551817847,-5.35043766408755,-5.344174221106388,-5.3354433327442505,-5.294096234227255,-5.569097071946252,-5.548782390313961,-5.540244783211095,-5.5046298105648415,-5.830891955405026,-5.796400769610827,-5.78600473038997,-5.762005506516902,-6.1707284440344665,-6.123546294079009,-6.115163081887173,-6.099952613253556,-5.435155622756187
2020-08-19,-5.498271792804951,-5.419756483843982,-5.4144208349627885,-5.459724844658924,-5.097514142029072,-5.044223919006696,-5.046707286005903,-5.084061665384104,-5.409899490833954,-5.328641340573657,-5.322635325119698,-5.371697732413147,-5.630225291443774,-5.529874705508308,-5.52355369849094,-5.56845774786949,-5.894062019967974,-5.774718215004009,-5.767226164580186,-5.805233689714704,-6.232401520945139,-6.097110503611283,-6.090311032942513,-6.116505911594782,-5.406079262750969
2020-08-20,-5.496954302506836,-5.482377271571085,-5.476552544900543,-5.463955110264308,-5.0962219367419825,-5.09498148158248,-5.097817180191402,-5.083831807300628,-5.408728648913806,-5.392144462525809,-5.385628816072678,-5.375835712964684,-5.6289127342785354,-5.586752480732286,-5.58026396592188,-5.57529641656547,-5.892543047130578,-5.821775043348145,-5.814322405670693,-5.814810754084416,-6.2306399942847,-6.132755095751217,-6.126751153034198,-6.129061837692616,-5.478204813561313
2020-08-21,-5.50205345755725,-5.562335935698135,-5.5563244736845085,-5.493614245216286,-5.09944475959629,-5.1514865074890555,-5.1544086153870925,-5.104597962224322,-5.414316339875983,-5.47502085846309,-5.468244281849608,-5.400867824878151,-5.636118565036702,-5.6945136274368835,-5.6880488376212055,-5.607195968951882,-5.901474634108657,-5.9494656864915765,-5.942573765622304,-5.858213628760751,-6.238727520707411,-6.202995685856782,-6.196693411049818,-6.1911988652044085,-5.567052972679093
2020-08-24,-5.559989494078961,-5.706717637632589,-5.703217546106711,-5.6859536450765855,-5.160791965267186,-5.326492024849742,-5.327383404978569,-5.2903383868748435,-5.4746296794798734,-5.654519776378679,-5.6501436215555,-5.613360699898463,-5.691717995379313,-5.839859161798883,-5.83500453390068,-5.815877033215568,-5.947201775554263,-6.0267975766325685,-6.019726171554584,-6.0296549516434395,-6.2589573133303515,-6.243053820292955,-6.235157209827173,-6.261566607022495,-5.711124167214018
2020-08-25,-5.569235816845166,-5.691743974998466,-5.6886529862781785,-5.682873577379472,-5.16363168813381,-5.286736562338396,-5.287334953366711,-5.28817857562025,-5.483571966979156,-5.611864855873528,-5.608066298479853,-5.607723789206152,-5.706357756780976,-5.818080565197325,-5.813801423860151,-5.811953623549947,-5.970372264008803,-6.04019448449638,-6.0346322305589455,-6.031645205494782,-6.2949052346762135,-6.281604332182446,-6.277106159409059,-6.274662244906733,-5.694448113109489
2020-08-26,-5.584953289700344,-5.682412526081747,-5.680351874142825,-5.732444847507966,-5.178494195566719,-5.236911889828056,-5.236782840815145,-5.297222452003262,-5.501847467856093,-5.5988810537964735,-5.596202628330494,-5.655689440145906,-5.7232218518064375,-5.8560921494671465,-5.852303507842509,-5.896884310302373,-5.98396019617804,-6.139474688454705,-6.132840657223886,-6.156965456086485,-6.301391445524035,-6.401255269010777,-6.395069003375058,-6.390426172316574,-5.677456391029997
2020-08-27,-5.58560905687486,-5.6411075092346135,-5.638962518386252,-5.681861440383697,-5.177488912461419,-5.211904460530616,-5.212050338811728,-5.2548760195644,-5.502307936961617,-5.5608288750561305,-5.558005272470746,-5.603950786326884,-5.724209823158406,-5.800046090696616,-5.796436636322724,-5.8375983630625035,-5.987788288999221,-6.064940053041657,-6.059357446111717,-6.093058337833531,-6.3154568076433995,-6.335120915301167,-6.329212365546017,-6.352353594557838,-5.636489550954158
2020-08-28,-5.6074890367204,-5.6846162761755625,-5.682834554159473,-5.674426212333799,-5.198676807646775,-5.250609098441515,-5.250593184480112,-5.2493404807183985,-5.525766097241911,-5.604757024334469,-5.602260520893619,-5.596036065538191,-5.7466577778036205,-5.83612527989882,-5.833257773451787,-5.826972914713554,-6.008228443908162,-6.093589495840165,-6.089693369606396,-6.083638066147628,-6.330906493675222,-6.353518640880816,-6.3494825422252354,-6.353436896483696,-5.688162780717862
2020-08-31,-5.468298945991011,-5.136101790392622,-5.1301522195676315,-5.251083240437924,-5.067284866162819,-4.7364765823461354,-4.739871962630595,-4.857119242065205,-5.382713463805365,-5.03975397215424,-5.033248391514237,-5.1551380771817366,-5.600220465836028,-5.2815355988519785,-5.274732440703299,-5.376803797769899,-5.862186087239628,-5.590569992561205,-5.582808814353689,-5.660220996633186,-6.201640413408228,-6.014614669323202,-6.006089404837585,-6.053046618359025,-5.108085986216162
2020-09-01,-5.468607169637245,-5.315408094439932,-5.308108261034677,-5.252282138793661,-5.066126640501935,-4.901326248950931,-4.905795965296689,-4.8567667702020625,-5.3834540064657475,-5.223867365176161,-5.215924923015494,-5.156944750950063,-5.602166412473276,-5.440943214067439,-5.43388158922496,-5.379675930240216,-5.865344975157127,-5.715029008401888,-5.708274784011904,-5.6640500034570564,-6.205724327802162,-6.091572745287626,-6.086841021544647,-6.058061776753195,-5.31489088865586
2020-09-02,-5.400250221785392,-5.056453305062853,-5.047842505749444,-5.141934426015934,-5.001396262998306,-4.663175769159223,-4.668532428586289,-4.7550508908941715,-5.311275983975492,-4.95472345617244,-4.945597491848858,-5.042058372167138,-5.530049475565614,-5.191452240536488,-5.182353262534235,-5.2636571350277395,-5.7986353613385315,-5.5030199532071,-5.492852700161205,-5.5550508982966,-6.149391777778348,-5.931068754242004,-5.921559362727054,-5.958086840274576,-5.029133299767489
2020-09-03,-5.253850755070229,-4.815117756513766,-4.801502223276718,-4.929307060244535,-4.859895369117112,-4.427514052186584,-4.436443394713744,-4.550559998697758,-5.160308115355893,-4.710376626922589,-4.696425450785469,-4.82464787078417,-5.382627899001236,-4.959192794207653,-4.945346374779249,-5.052046739228454,-5.657166197165589,-5.2873830342313575,-5.270985591740049,-5.355464970397026,-6.017061334134175,-5.73590811428907,-5.720900590064461,-5.772075504039231,-4.775566109042668
2020-09-04,-5.210618646993644,-4.8016170432554155,-4.786118289578571,-4.870867756267843,-4.806743100595824,-4.39224433153398,-4.402790911347788,-4.480183428638901,-5.120267393390847,-4.704141235398019,-4.688472327243655,-4.770528372279594,-5.352991579819724,-4.9649661056455345,-4.9500567580978165,-5.011162488296383,-5.640120722428159,-5.3072611491725405,-5.29044154553559,-5.33137335079519,-6.014938273928078,-5.775466543954471,-5.7625672180132765,-5.768433865640349,-4.766785787203355
2020-09-08,-5.211125545400193,-4.959109972344047,-4.942860157239812,-4.922968070316405,-4.806291556958052,-4.5370043269795834,-4.548068978775888,-4.522359236944485,-5.121276448888229,-4.876515552343936,-4.859988446708164,-4.82527264568531,-5.3547025462081,-5.124846409436834,-5.109640982870888,-5.072828283915421,-5.642511947557133,-5.430688631780908,-5.4135011648388485,-5.39795943551298,-6.018315130687505,-5.837901534208773,-5.823867634378213,-5.832439875896894,-4.941682042756501
2020-09-09,-5.168265950163407,-4.790417622959815,-4.773453118510569,-4.860825279082748,-4.766832016106449,-4.3891980729028495,-4.4007199331617475,-4.467223280928766,-5.0772360186213845,-4.689724948446478,-4.672711997740842,-4.761321134032459,-5.30957431284711,-4.94581251665392,-4.929376758660853,-5.0054129269207905,-5.595898870816263,-5.281528644078606,-5.261836633506965,-5.3271447048244704,-5.96895519895965,-5.732333299003793,-5.71504636121567,-5.7566818313171035,-4.754276268311094
2020-09-10,-5.157040370087424,-4.8601970698368975,-4.84245529239055,-4.8781934733856955,-4.756396753850159,-4.456125556918149,-4.468163312980847,-4.481187773265784,-5.065419792989514,-4.757829812702764,-4.740056728400626,-4.779589874417788,-5.297582583351815,-5.006190471624934,-4.989187694933999,-5.025876813375215,-5.5843453209638145,-5.332318555837412,-5.311830071766635,-5.347772536153888,-5.959757762709642,-5.774996282749446,-5.757743567876819,-5.778092565432288,-4.832276288589163
2020-09-11,-5.146190318924153,-4.919264476336727,-4.901523128805467,-4.977235267778718,-4.73969890752722,-4.473751410304158,-4.485588622281297,-4.55069778546308,-5.056709797526743,-4.835422580900373,-4.817748633967579,-4.890848413439914,-5.294989668952125,-5.126355261039529,-5.108947361929276,-5.160904065348954,-5.589479590305392,-5.496505874335576,-5.474158885926477,-5.507316077592191,-5.972049657504663,-5.996761112939357,-5.978775163684782,-5.9588542334003165,-4.887112674601802
2020-09-14,-5.152814470702106,-5.063885521341575,-5.045920341708334,-5.055276204269074,-4.746932587005484,-4.661257673142804,-4.673273642670466,-4.63846344023904,-5.064211007838445,-4.973848710045373,-4.955992479104308,-4.967380831336665,-5.30134241932796,-5.2117090644411075,-5.1943277611161385,-5.218555215175784,-5.592287230443548,-5.513831487846803,-5.491306073728368,-5.5300801180668975,-5.963846937013935,-5.904720046317195,-5.884221680027361,-5.920955396986291,-5.043851110523955
2020-09-15,-5.1540055665995865,-5.15261845470078,-5.134076366519118,-5.062485449032441,-4.747534775680899,-4.731781844445585,-4.744142737402206,-4.647652311862308,-5.065254318363434,-5.051642849647556,-5.033233094303716,-4.971506476811061,-5.303043737118214,-5.285145113329,-5.267673231249171,-5.22109905470471,-5.59535543653529,-5.583546739841278,-5.561631172550965,-5.533926412998006,-5.97031785382644,-5.977619428979705,-5.9602242494715885,-5.935122710546918,-5.14533909825108
2020-09-16,-5.155132005616523,-5.236743351734027,-5.218791200340298,-5.205323654644762,-4.748105075610303,-4.801733385100028,-4.813348755447752,-4.76870491791082,-5.065918916044514,-5.152195728982935,-5.13437273834451,-5.1241250216989656,-5.304271257289463,-5.401823033338129,-5.3840773796838155,-5.385005224201704,-5.598434515727738,-5.706621694387549,-5.682248517882201,-5.70185893149144,-5.981206909875607,-6.086106367790724,-6.064005258449091,-6.0899326851185265,-5.22355940755137
2020-09-17,-5.162196491480663,-5.24248229183192,-5.2251171302787,-5.251508176578216,-4.753468904567294,-4.799667241548212,-4.8107652944664565,-4.808561543560476,-5.0735706218505605,-5.165158981498703,-5.147965848661707,-5.178518626566136,-5.313647372699791,-5.429409358641556,-5.411917972583195,-5.443060779960307,-5.609325795335514,-5.732673629772822,-5.708198181589124,-5.748118093616204,-5.991439510147747,-6.075358226664278,-6.053400682634037,-6.089818575274934,-5.224223905572261
2020-09-18,-5.1619157663843,-5.506591377213105,-5.489098288113986,-5.478920749117633,-4.752898090876688,-5.085483363088422,-5.09569223878417,-5.08779587217661,-5.073561815750574,-5.440594017661893,-5.423207582134602,-5.402797999305939,-5.3138850025372095,-5.654622327954274,-5.6366014756164615,-5.600753200492228,-5.60952207867455,-5.856265810557671,-5.8313066728738425,-5.813711984494217,-5.991027344458044,-6.103666899203168,-6.083401696262451,-6.085642612820993,-5.498961605033278
2020-09-21,-5.152049021133102,-5.2590999463083055,-5.24194245328657,-5.333603439836049,-4.743093718136824,-4.835267038876703,-4.84573056568337,-4.9202856504092285,-5.063089299581375,-5.164284458219173,-5.147341148120038,-5.242832648341226,-5.304368065449943,-5.417632165660813,-5.399813953209084,-5.476032764675554,-5.601455544053983,-5.704013053459774,-5.678940128613962,-5.7432864464748645,-5.986956193551985,-6.061153705172203,-6.038683829242213,-6.082715389422229,-5.232322060618432
2020-09-22,-5.151201511915359,-5.329777494227438,-5.311922743474701,-5.318352482784149,-4.741511989344856,-4.8865147100100375,-4.897551253672055,-4.8983234978971675,-5.062372689201876,-5.240798703723816,-5.223103547940619,-5.230020216020038,-5.304623000851399,-5.499078660145481,-5.481104818303472,-5.470946630310608,-5.602935910240892,-5.790802353121551,-5.766410769262364,-5.74478944368721,-5.9897376323052,-6.138337287665546,-6.119770140133438,-6.085115106665978,-5.315898604121962
2020-09-23,-5.126698197479465,-5.074392525873364,-5.0562867161773415,-5.156302540480414,-4.717657809472987,-4.642027820640961,-4.6536027335044,-4.73682047443819,-5.037275001843396,-4.979327472744469,-4.961427864564603,-5.0633156350872275,-5.280573237912534,-5.25433595162466,-5.236069727952701,-5.316838342119594,-5.580052305913431,-5.578464970553419,-5.553741211365519,-5.6200645590569875,-5.970214397157615,-5.987696392565738,-5.965645329528382,-6.008424573962116,-5.042047320168789
2020-09-24,-5.125820228638845,-5.203804730758129,-5.184768897056453,-5.167052964833495,-4.716434412893297,-4.768374032985251,-4.780715365693454,-4.7431636252080285,-5.036152321780116,-5.1096055390999915,-5.090722776786733,-5.074188503644056,-5.279769079075909,-5.364689242908504,-5.3461600978203325,-5.331930771843083,-5.58039632705508,-5.664299049970435,-5.639747408669996,-5.642071943592809,-5.977029262358588,-6.049072058805351,-6.0280884139901,-6.043603336968342,-5.189123150396469
2020-09-25,-5.115326789551003,-5.067780466247044,-5.048973869645866,-5.113557307950903,-4.7066751090978265,-4.640316097880822,-4.652513629577024,-4.696245981466538,-5.02549954695661,-4.970453294102569,-4.9518457984930455,-5.018568232006816,-5.268800874006027,-5.2349934300617935,-5.2163630652848765,-5.2720963631731905,-5.568932121477848,-5.555731727617388,-5.530941478101141,-5.582277349975841,-5.965460566695943,-5.97759190299578,-5.955905951099759,-5.9915295587200745,-5.038539039627661
2020-09-28,-5.116081722487789,-5.1833832835001274,-5.164162446568224,-5.166607163290069,-4.708471279252872,-4.7787698363141455,-4.7913133996487245,-4.746971623849971,-5.0265522394340465,-5.0890335719673,-5.070015459769778,-5.074947102996668,-5.268559961321968,-5.325734715546317,-5.306883692578339,-5.325539694429852,-5.565719934417212,-5.615236176183369,-5.589764580465386,-5.625312339488744,-5.95458135639698,-5.994766309050972,-5.972059485489558,-6.008107796260632,-5.165183734750217
2020-09-29,-5.117903011209659,-5.223984202924534,-5.204562595945562,-5.172176378542889,-4.71037563154527,-4.8366635442538755,-4.849419083562451,-4.758679390911859,-5.028521180995538,-5.137976448318757,-5.118682798621498,-5.080958038519229,-5.270442582813581,-5.353278927357332,-5.334439989857564,-5.324195292175359,-5.566961781893843,-5.616241389120277,-5.59113724577415,-5.611884320670634,-5.952690269872808,-5.966749535810981,-5.944826501672004,-5.975128265492804,-5.211654978279693
2020-09-30,-5.116920026936848,-5.353314690578465,-5.3342940454302825,-5.342496878442173,-4.709451294834364,-4.93149944144127,-4.943170604033111,-4.934170262182436,-5.027621724314954,-5.268797452718083,-5.250029947230265,-5.25940631329274,-5.269386205929893,-5.491068314221161,-5.471833650170402,-5.47993113407897,-5.5655941150436625,-5.736580692140755,-5.709805588462818,-5.728179541588781,-5.951796171139156,-6.046243832406053,-6.023621423577196,-6.041145847380401,-5.336687944597566
2020-10-01,-5.156475455286222,-5.343330278133632,-5.325776053493778,-5.344838193838431,-4.742181474620522,-4.91736492416457,-4.928241811627866,-4.933376982120183,-5.068695287734104,-5.2599043014619005,-5.242552967314836,-5.262807791532787,-5.317009724403453,-5.491798031105088,-5.474278752864343,-5.487392055327715,-5.621113023734745,-5.746967183826685,-5.723452317130085,-5.742497727193764,-6.012724076310519,-6.063614196970628,-6.044214427614124,-6.0650656886027825,-5.32566964943077
2020-10-02,-5.15108030084687,-5.378448343398082,-5.361085087892445,-5.422160284073153,-4.738099800515264,-4.972166818271953,-4.982586449853732,-5.025306874666589,-5.062991976828645,-5.294471202803682,-5.277386077421115,-5.343560145708134,-5.310155769431969,-5.514315496676859,-5.496472569190688,-5.549616842408855,-5.612413543376544,-5.753515568721765,-5.72876637526881,-5.77744836716563,-6.00117040737915,-6.055672123507177,-6.03480006273362,-6.069443726642868,-5.354846966703104
2020-10-05,-5.163749934046467,-5.208351086175493,-5.191560570569498,-5.2825917690702475,-4.749259452605395,-4.79989897145976,-4.810374169301245,-4.882204689754751,-5.077155694419048,-5.1185281332627355,-5.101979688475821,-5.195864643789827,-5.325638814002458,-5.3578594549222975,-5.340960155122235,-5.418142259418292,-5.6255679701210175,-5.629339729201878,-5.606718313099369,-5.673335103268427,-6.005995004643975,-5.973277983797752,-5.95348362121144,-5.999667999432622,-5.178040200032965
2020-10-06,-5.264585291421316,-5.270098541399209,-5.256397655539652,-5.290729069163924,-4.8355792147108945,-4.84465094939699,-4.853576098678993,-4.877606493605738,-5.184997149288104,-5.18548657771092,-5.17194506425477,-5.206247031379246,-5.44362245275434,-5.426429191022735,-5.4136401522046995,-5.441557161135482,-5.751014446267948,-5.705596470084772,-5.690479220108118,-5.717080957660435,-6.132312805826024,-6.067532927503099,-6.0556210049593755,-6.073885198757655,-5.25113098735764
2020-10-07,-5.284024083861167,-5.106491027731926,-5.093842882332441,-5.1864579104410256,-4.864611616973915,-4.688436271001712,-4.696703502506584,-4.778358670757542,-5.201101132131159,-5.013954000151959,-5.00131111559075,-5.09584182461593,-5.448193355841657,-5.269255623158819,-5.257005919528813,-5.334207443981068,-5.739814364783012,-5.578105928011075,-5.563340501559962,-5.623557863787705,-6.105876122887002,-5.982341163910972,-5.969274795446409,-6.004440310108823,-5.076759628749476
2020-10-08,-5.2611865605913914,-5.0579654929971625,-5.044354473400582,-5.121549914806078,-4.844265698226205,-4.640578892951005,-4.649601472995197,-4.7149825244592165,-5.176618779743426,-4.965336835076713,-4.951706741780429,-5.02979151406017,-5.4219468601644865,-5.217838391852109,-5.204777271395591,-5.269114546367443,-5.713944587153739,-5.529410563367241,-5.513887912179923,-5.565738017931099,-6.0878680333575925,-5.948364549829729,-5.935125518864268,-5.9656341989069315,-5.029436777826733
2020-10-09,-5.285533290261992,-5.018097954611611,-5.005330250265997,-5.085058227586414,-4.864552561879451,-4.600658291400926,-4.609358186268988,-4.676711383926828,-5.202512707852679,-4.924062741132803,-4.911258729409013,-4.9926916733959255,-5.450197360081682,-5.180859066192884,-5.16890996926844,-5.236761016239898,-5.74523598781356,-5.504687679714795,-5.491391765531075,-5.544902493698068,-6.127856292177323,-5.950966188026134,-5.940225989756402,-5.969578395253903,-4.9890779580455344
2020-10-12,-5.295681864667074,-5.117946834904988,-5.105072987872855,-5.121621809790383,-4.876166806891983,-4.7239121330004,-4.73279430205727,-4.7123843560238905,-5.213614860511862,-5.022055374369366,-5.0091554644841985,-5.029940794057609,-5.458485538227946,-5.25098365250042,-5.2391737872800075,-5.270524038130855,-5.747841281374375,-5.551581294624365,-5.538157226302266,-5.57471800647344,-6.119161980722539,-5.98076892385983,-5.968994122395008,-5.997448067181358,-5.1000783237040475
2020-10-13,-5.328753442565487,-5.161849818001693,-5.149939486336325,-5.1399638404717685,-4.917915774751685,-4.747856426511459,-4.755773268776151,-4.733842109605407,-5.243139215881299,-5.061294449464699,-5.049162329483633,-5.045271212111,-5.478771624809558,-5.296710307041266,-5.285533176022965,-5.283496784272086,-5.756614355644491,-5.598881916123878,-5.586112958502047,-5.585839513517938,-6.116995677931156,-6.020613394297926,-6.010026344203437,-6.007054882013673,-5.149235740523392
2020-10-14,-5.335300463320369,-5.309085857301146,-5.297012010925828,-5.227931125997932,-4.921180331592112,-4.882826834280374,-4.890725435674489,-4.816477655079316,-5.249743980564863,-5.223285312043744,-5.21087564640927,-5.135422975924557,-5.48851429927205,-5.445129340093744,-5.433957027300418,-5.37188784021454,-5.771438682748389,-5.715166031778769,-5.702428074336668,-5.668171920597725,-6.143376069237722,-6.100739103382207,-6.090656675916729,-6.082056978374449,-5.307616913351726
2020-10-15,-5.333893537068223,-5.354991147804506,-5.34332719587455,-5.3247772995732205,-4.919316717520212,-4.924844601847923,-4.932126606386913,-4.911490702229379,-5.248771061290499,-5.264269668347909,-5.25237275135147,-5.232488218457617,-5.487834772177471,-5.495996734541894,-5.484651131744237,-5.464340838539789,-5.770795022919815,-5.777595748355924,-5.763535923957123,-5.7503454001795005,-6.142343101230866,-6.167011591850956,-6.155528727452707,-6.148443101637481,-5.346525380274917
2020-10-16,-5.329816721664219,-5.473584014469469,-5.462400578937689,-5.507615767476541,-4.916050280858344,-5.071871365986039,-5.07821803331759,-5.110948424252934,-5.24428613800922,-5.37878272379611,-5.367484723593022,-5.417242451178001,-5.482798030094785,-5.593169368246584,-5.5813661326166315,-5.62327067543531,-5.765349376622518,-5.847200929182459,-5.830798436713958,-5.869170056150847,-6.13709891499796,-6.1913552864621675,-6.176701768441721,-6.206012837435466,-5.457111507873024
2020-10-19,-5.304853010440589,-5.256531890933971,-5.2447595443753645,-5.342119651699646,-4.89904729516328,-4.8781795145826194,-4.885090989434125,-4.964531897751072,-5.219704036897477,-5.170497511346141,-5.15864331537745,-5.257030779180368,-5.45044069501413,-5.383785855954414,-5.37132353252356,-5.456557359986338,-5.720361161281763,-5.631247845519629,-5.614291071616922,-5.6877374785830295,-6.066213618226607,-5.9549864264653225,-5.938891829684993,-5.990605075823168,-5.228619949409796
2020-10-20,-5.305794957424979,-5.432337127010786,-5.4194031836789165,-5.360057835372398,-4.900934045532766,-5.064789057376912,-5.072618990652525,-4.987594928382124,-5.220091856535742,-5.34413691932524,-5.331083060875215,-5.277132359415143,-5.450080584302875,-5.518457407637501,-5.5056987487898095,-5.470628511337235,-5.7196165729303985,-5.723241405939653,-5.706768704071139,-5.693745407323519,-6.06513182920175,-6.002832144482916,-5.9891391828705425,-5.989704898001593,-5.430600998391826
2020-10-21,-5.311306779287526,-5.223763515007556,-5.211962331508583,-5.281953042572343,-4.90463372689067,-4.823373381562648,-4.83048539491666,-4.895637187511919,-5.226196893346611,-5.132376914780877,-5.120467503720544,-5.193767251377237,-5.456899531923289,-5.3591101727593795,-5.346957133084519,-5.403780292475517,-5.728928771086342,-5.628177369103504,-5.612442865042631,-5.6541482189305,-6.078374064182148,-5.972037976421709,-5.9584222758769005,-5.979010788155033,-5.199636009834975
2020-10-22,-5.312738014556174,-5.319122320107147,-5.306648971509521,-5.282832610749109,-4.9086910261080465,-4.976506730793077,-4.984406178410632,-4.905475532926661,-5.228226387527954,-5.2497591240552035,-5.237003204519504,-5.197114455644951,-5.456108494840818,-5.420292191470739,-5.4079867316954395,-5.399994887215484,-5.722784188747263,-5.63296313843793,-5.617217816512433,-5.63793012008701,-6.059793658251079,-5.92709268836418,-5.912682621148118,-5.940650745847375,-5.310539507295018
2020-10-23,-5.352820718902958,-5.294098270668993,-5.283352631902445,-5.300488385859158,-4.953063055094943,-4.926078885042465,-4.932474102619862,-4.927966649056493,-5.269304357187678,-5.203267933136742,-5.192359619594534,-5.2149446172363625,-5.489983978654994,-5.398009128005463,-5.386966949971741,-5.413101440358682,-5.748069628263503,-5.633747034461426,-5.619392856908678,-5.6475671416145055,-6.072172604671166,-5.93253298825995,-5.9191030583919435,-5.942253582958257,-5.279735562551023
2020-10-26,-5.2399640657086115,-4.937979674248388,-4.924006008076511,-5.056389492560517,-4.839511303490367,-4.52562854387171,-4.5346085803541865,-4.654997636308528,-5.156278918012318,-4.850230425223888,-4.836319294529458,-4.968224131414349,-5.379474438518999,-5.1049699733778855,-5.090639878708261,-5.198977287899083,-5.643897399322947,-5.4197521326744225,-5.400702789145877,-5.486953687675036,-5.989405225960566,-5.841606042519942,-5.822764558603711,-5.876247576695965,-4.896933537814025
2020-10-27,-5.25481486948033,-5.106725613669682,-5.091993940727044,-5.058502760725271,-4.853134315725677,-4.679386672539973,-4.689048130701481,-4.654734000271654,-5.172187632159428,-5.028178530804312,-5.013379718041698,-4.971630412388975,-5.395821377021713,-5.2824608706247576,-5.2683537281573996,-5.205389034528388,-5.6597221960754,-5.603350066197273,-5.58642478061675,-5.495580674539029,-6.000183233811549,-5.890335239632663,-5.874402025228586,-5.879930375794766,-5.093698402832927
2020-10-28,-5.018926835254954,-4.549695561650906,-4.5279542184544574,-4.6882026567736155,-4.611954832196725,-4.137559678460662,-4.152581207827284,-4.289763036753883,-4.934958974004557,-4.461041177644635,-4.4398423629510475,-4.5980702203246295,-5.175481343774308,-4.741784545242983,-4.720997854003771,-4.850235308965867,-5.465128333964248,-5.098831857235415,-5.072781534305365,-5.176812772858237,-5.858266980093709,-5.597497548536714,-5.574553063987208,-5.636479411242803,-4.494787692738225
